CATEGORY,SUBCATEGORY,Week number,Month number,Week day,QUANTITY,BONUSES_SPENT,COST (without bonuses),BONUSES_RECIVE
2,65,44,11,Thu,25.0,243.00003,1285.45,32.14
2,65,44,11,Tue,8.0,153.51003,742.64,18.57
2,65,44,11,Wed,10.0,163.63002,809.84,20.25
2,65,45,11,Fri,22.0,329.95007,1698.5701,42.46
2,65,45,11,Mon,13.0,98.57004,865.35004,21.63
2,65,45,11,Sat,34.0,235.05005,1450.8201,36.27
2,65,45,11,Sun,29.0,245.13004,1446.11,36.15
2,65,45,11,Thu,25.0,245.52002,1461.29,36.53
2,65,45,11,Tue,28.0,300.81006,1796.13,44.90
2,65,45,11,Wed,26.0,216.96002,1371.32,34.28
2,65,46,11,Fri,28.0,272.38004,1477.6901,36.94
2,65,46,11,Mon,17.0,173.12003,982.19,24.55
2,65,46,11,Sat,24.0,234.44003,1450.21,36.26
2,65,46,11,Sun,36.0,277.16003,1704.94,42.62
2,65,46,11,Thu,10.0,114.11,647.95996,16.20
2,65,46,11,Tue,16.0,208.47005,1214.76,30.37
2,65,46,11,Wed,16.0,169.23003,1139.36,28.48
2,65,47,11,Mon,8.0,158.51001,895.71,22.39
2,65,47,11,Thu,13.0,94.01004,809.84,20.25
2,65,47,11,Tue,16.0,177.50003,1124.18,28.10
2,65,47,11,Wed,10.0,161.20003,974.6,24.36
3,3,43,11,Fri,2.0,220.67004,1398.78,34.97
3,3,43,11,Sat,1.0,-137.88,627.89,15.70
3,3,43,11,Sun,1.0,0.0,556.25,13.91
3,3,43,11,Thu,2.0,220.67004,1398.78,34.97
3,3,43,11,Wed,3.0,76.76001,1398.78,34.97
3,3,44,11,Mon,1.0,-209.52002,556.25,13.91
3,3,44,11,Sat,3.0,143.28003,1812.03,45.30
3,3,44,11,Sun,2.0,71.640015,1184.14,29.60
3,3,44,11,Thu,4.0,214.64001,770.89,19.27
3,3,44,11,Tue,1.0,149.03003,770.89,19.27
3,3,44,11,Wed,4.0,-203.48999,1184.14,29.60
3,3,45,11,Fri,3.0,292.31006,2026.67,50.67
3,3,45,11,Mon,1.0,5.119995,770.89,19.27
3,3,45,11,Sat,2.0,219.76001,1541.78,38.54
3,3,45,11,Thu,2.0,-65.609985,556.25,13.91
3,3,45,11,Tue,3.0,-209.52002,1112.5,27.81
3,3,45,11,Wed,2.0,-59.579956,1184.14,29.60
3,3,46,11,Fri,4.0,149.03003,1327.14,33.18
3,3,46,11,Sat,2.0,155.06006,1398.78,34.97
3,3,46,11,Sun,1.0,149.03003,770.89,19.27
3,3,46,11,Thu,2.0,76.76001,1398.78,34.97
3,3,46,11,Tue,1.0,6.0300293,627.89,15.70
3,3,46,11,Wed,1.0,5.119995,770.89,19.27
3,3,47,11,Mon,1.0,0.0,556.25,13.91
3,3,47,11,Thu,1.0,6.0300293,627.89,15.70
3,3,47,11,Tue,3.0,-137.88,1740.39,43.51
3,119,43,11,Fri,3.0,278.7401,3940.75,98.52
3,119,43,11,Sat,2.0,35.80005,2459.1,61.48
3,119,43,11,Sun,1.0,19.78003,1258.49,31.46
3,119,43,11,Thu,4.0,-80.71997,3775.47,94.39
3,119,43,11,Wed,3.0,68.19006,3800.23,95.01
3,119,44,11,Fri,2.0,-76.19995,2401.22,60.03
3,119,44,11,Mon,1.0,156.54004,1341.13,33.53
3,119,44,11,Sat,2.0,-22.079956,2401.22,60.03
3,119,44,11,Sun,1.0,16.02002,1200.61,30.02
3,119,44,11,Thu,3.0,-55.95996,3800.23,95.01
3,119,44,11,Tue,4.0,103.88013,5058.7197,126.47
3,119,44,11,Wed,4.0,-52.549927,4918.2,122.96
3,119,45,11,Fri,1.0,156.54004,1341.13,33.53
3,119,45,11,Mon,3.0,220.8601,3882.87,97.07
3,119,45,11,Sat,3.0,68.19006,3800.23,95.01
3,119,45,11,Sun,2.0,122.20007,2599.62,64.99
3,119,45,11,Thu,3.0,51.82007,3659.71,91.49
3,119,45,11,Tue,1.0,73.900024,1258.49,31.46
3,119,45,11,Wed,5.0,158.1101,6259.33,156.48
3,119,46,11,Fri,3.0,-183.87,3742.35,93.56
3,119,46,11,Mon,1.0,32.390015,1341.13,33.53
3,119,46,11,Sat,5.0,-148.06995,6201.45,155.04
3,119,46,11,Sun,4.0,-72.329956,3659.71,91.49
3,119,46,11,Thu,2.0,14.180054,5000.84,125.02
3,119,46,11,Tue,2.0,122.20007,2599.62,64.99
3,119,46,11,Wed,2.0,176.32007,2599.62,64.99
3,119,47,11,Mon,2.0,-18.319946,2459.1,61.48
3,119,47,11,Thu,2.0,176.32007,2599.62,64.99
3,119,47,11,Tue,3.0,329.1001,3882.87,97.07
3,119,47,11,Wed,1.0,16.02002,1200.61,30.02
3,448,43,11,Fri,3.0,395.84003,5596.3896,139.91
3,448,43,11,Sat,6.0,243.20007,6607.6997,165.19
3,448,43,11,Sun,5.0,383.45,5683.51,142.09
3,448,43,11,Thu,3.0,449.89,3569.4897,89.24
3,448,43,11,Wed,1.0,-152.63995,1011.31,25.28
3,448,44,11,Fri,4.0,396.85004,5770.63,144.27
3,448,44,11,Mon,3.0,158.46002,3303.8499,82.60
3,448,44,11,Sat,8.0,640.41003,8813.12,220.33
3,448,44,11,Sun,3.0,171.86005,3390.97,84.77
3,448,44,11,Thu,2.0,72.26007,2201.14,55.03
3,448,44,11,Tue,3.0,219.70001,2201.14,55.03
3,448,44,11,Wed,4.0,448.96997,4585.08,114.63
3,448,45,11,Fri,2.0,-249.23993,4406.5596,110.16
3,448,45,11,Mon,4.0,-37.829895,4319.44,107.99
3,448,45,11,Sat,4.0,31.610107,4315.16,107.88
3,448,45,11,Sun,3.0,89.02002,3308.13,82.70
3,448,45,11,Thu,5.0,-200.0398,5147.95,128.70
3,448,45,11,Tue,4.0,-167.40991,4315.16,107.88
3,448,45,11,Wed,5.0,108.24011,7710.4097,192.76
3,448,46,11,Fri,4.0,-85.579895,4223.76,105.59
3,448,46,11,Mon,2.0,-22.96997,2205.42,55.14
3,448,46,11,Sat,8.0,78.08014,8991.64,224.79
3,448,46,11,Sun,7.0,182.9701,7884.65,197.12
3,448,46,11,Thu,0.0,-132.04993,2022.62,50.57
3,448,46,11,Tue,7.0,-75.569824,7353.37,183.83
3,448,46,11,Wed,7.0,-265.4698,7436.21,185.91
3,448,47,11,Mon,6.0,421.72003,6786.2197,169.66
3,448,47,11,Thu,4.0,-76.00995,4406.5596,110.16
3,448,47,11,Tue,3.0,-279.3999,3212.45,80.31
3,448,47,11,Wed,3.0,176.14001,3395.25,84.88
3,851,43,11,Fri,1.0,21.820007,804.73,20.12
3,851,43,11,Sat,3.0,-138.8999,2114.6401,52.87
3,851,43,11,Sun,1.0,14.22998,650.23,16.26
3,851,44,11,Fri,1.0,-78.02997,704.88,17.62
3,851,44,11,Mon,3.0,204.77997,2259.69,56.49
3,851,44,11,Sat,1.0,-132.68,650.23,16.26
3,851,44,11,Sun,1.0,-132.68,650.23,16.26
3,851,44,11,Tue,1.0,168.72998,804.73,20.12
3,851,45,11,Fri,1.0,-37.48999,650.23,16.26
3,851,45,11,Mon,1.0,17.160034,704.88,17.62
3,851,45,11,Sat,1.0,-78.02997,704.88,17.62
3,851,45,11,Tue,4.0,-9.149963,1409.76,35.24
3,851,46,11,Fri,3.0,14.22998,650.23,16.26
3,851,46,11,Sat,3.0,-1.4400024,2105.19,52.63
3,851,46,11,Tue,3.0,112.52002,2314.3398,57.86
3,851,47,11,Thu,1.0,-132.68,650.23,16.26
3,851,47,11,Tue,1.0,-37.48999,650.23,16.26
3,851,47,11,Wed,0.0,182.95996,1454.96,36.37
4,4,43,11,Fri,5.0,23.060001,403.38,10.08
4,4,43,11,Sat,19.0,40.73,991.53,24.79
4,4,43,11,Sun,15.0,0.83999634,890.05,22.25
4,4,43,11,Thu,5.0,58.360004,479.88,12.00
4,4,43,11,Wed,9.0,14.729996,540.26,13.51
4,4,44,11,Fri,11.0,-5.170006,636.04004,15.90
4,4,44,11,Mon,14.0,-5.1600113,797.9,19.95
4,4,44,11,Sat,10.0,-25.180016,650.95,16.27
4,4,44,11,Sun,18.0,52.29,932.36,23.31
4,4,44,11,Thu,5.0,35.020004,331.72,8.29
4,4,44,11,Tue,10.0,2.7599983,634.83,15.87
4,4,44,11,Wed,13.0,38.9,736.31,18.41
4,4,45,11,Fri,11.0,38.090004,599.43,14.99
4,4,45,11,Mon,8.0,28.02,466.18002,11.65
4,4,45,11,Sat,16.0,15.319992,1090.9401,27.27
4,4,45,11,Sun,20.0,90.54,1280.2,32.00
4,4,45,11,Thu,4.0,-0.30000687,344.21002,8.61
4,4,45,11,Tue,8.0,-12.670006,574.45,14.36
4,4,45,11,Wed,7.0,52.070004,481.09,12.03
4,4,46,11,Fri,17.0,48.51,982.67,24.57
4,4,46,11,Mon,15.0,35.649998,747.59,18.69
4,4,46,11,Sat,14.0,13.209995,906.17004,22.65
4,4,46,11,Sun,26.0,65.4,1445.22,36.13
4,4,46,11,Thu,16.0,57.680004,993.95,24.85
4,4,46,11,Tue,19.0,66.51001,1053.12,26.33
4,4,46,11,Wed,11.0,3.5699959,648.53,16.21
4,4,47,11,Mon,4.0,12.589996,282.62,7.07
4,4,47,11,Thu,13.0,18.169994,845.79004,21.14
4,4,47,11,Tue,21.0,64.5,1138.48,28.46
4,4,47,11,Wed,5.0,-12.790009,393.31,9.83
5,5,43,11,Fri,2.0,59.449997,449.51,11.24
5,5,43,11,Sat,6.0,222.74,1377.16,34.43
5,5,43,11,Sun,5.0,206.89,1135.14,28.38
5,5,43,11,Thu,1.0,98.869995,680.02,17.00
5,5,43,11,Wed,6.0,231.56003,1411.4,35.29
5,5,44,11,Fri,3.0,75.850006,657.0,16.43
5,5,44,11,Mon,4.0,178.98,916.14,22.90
5,5,44,11,Sat,8.0,356.99,1883.9299,47.10
5,5,44,11,Sun,5.0,143.90001,916.14,22.90
5,5,44,11,Thu,5.0,229.49,1175.28,29.38
5,5,44,11,Tue,3.0,150.65001,714.26,17.86
5,5,44,11,Wed,6.0,185.81001,1365.65,34.14
5,5,45,11,Fri,5.0,115.36,1129.53,28.24
5,5,45,11,Mon,3.0,98.869995,680.02,17.00
5,5,45,11,Sat,4.0,204.4,916.14,22.90
5,5,45,11,Sun,6.0,147.11002,944.77,23.62
5,5,45,11,Thu,1.0,248.46002,1203.91,30.10
5,5,45,11,Tue,7.0,294.55002,1630.4,40.76
5,5,45,11,Wed,2.0,113.5,478.14,11.95
5,5,46,11,Fri,2.0,101.990005,466.63,11.67
5,5,46,11,Mon,5.0,189.76999,1118.02,27.95
5,5,46,11,Sat,7.0,211.32,1607.6699,40.19
5,5,46,11,Sun,5.0,241.0,1186.79,29.67
5,5,46,11,Thu,13.0,473.53003,2546.54,63.66
5,5,46,11,Tue,1.0,109.96001,708.65,17.72
5,5,46,11,Wed,3.0,73.030014,697.14,17.43
5,5,47,11,Mon,3.0,47.610016,697.14,17.43
5,5,47,11,Thu,2.0,113.5,478.14,11.95
5,5,47,11,Tue,2.0,41.910004,449.51,11.24
5,5,47,11,Wed,1.0,116.40999,680.02,17.00
6,6,43,11,Fri,17.0,485.24048,12502.82,312.57
6,6,43,11,Sat,12.0,296.8402,9451.61,236.29
6,6,43,11,Sun,13.0,315.31024,9451.61,236.29
6,6,43,11,Thu,28.0,844.80066,20503.57,512.59
6,6,43,11,Wed,21.0,617.2105,18021.61,450.54
6,6,44,11,Fri,14.0,460.38037,11009.32,275.23
6,6,44,11,Mon,10.0,181.5102,7759.29,193.98
6,6,44,11,Sat,25.0,740.0706,17281.8,432.05
6,6,44,11,Sun,22.0,546.3105,18725.97,468.15
6,6,44,11,Thu,18.0,555.2804,14181.26,354.53
6,6,44,11,Tue,12.0,365.78027,9451.61,236.29
6,6,44,11,Wed,8.0,266.79022,7069.31,176.73
6,6,45,11,Fri,14.0,539.2804,11080.221,277.01
6,6,45,11,Mon,20.0,640.9106,15632.12,390.80
6,6,45,11,Sat,23.0,562.65045,15710.21,392.76
6,6,45,11,Sun,17.0,599.89044,13448.141,336.20
6,6,45,11,Thu,23.0,704.7906,16513.73,412.84
6,6,45,11,Tue,24.0,668.8306,18676.14,466.90
6,6,45,11,Wed,22.0,573.1205,14159.69,353.99
6,6,46,11,Fri,17.0,507.9204,13356.17,333.90
6,6,46,11,Mon,20.0,432.13043,14785.96,369.65
6,6,46,11,Sat,38.0,981.3708,25937.08,648.43
6,6,46,11,Sun,20.0,595.63043,14195.141,354.88
6,6,46,11,Thu,15.0,457.58032,11826.721,295.67
6,6,46,11,Tue,19.0,568.8605,14906.69,372.67
6,6,46,11,Wed,16.0,391.27032,10966.68,274.17
6,6,47,11,Mon,17.0,437.83038,12502.82,312.57
6,6,47,11,Thu,12.0,301.90027,9345.26,233.63
6,6,47,11,Tue,17.0,296.6803,12438.61,310.97
6,6,47,11,Wed,12.0,421.65033,9430.54,235.76
6,14,43,11,Fri,11.0,18.830261,6694.63,167.37
6,14,43,11,Sat,11.0,29.990112,6809.77,170.24
6,14,43,11,Sun,16.0,215.26038,10434.0,260.85
6,14,43,11,Thu,19.0,70.6604,10322.48,258.06
6,14,43,11,Wed,17.0,520.0803,13043.26,326.08
6,14,44,11,Fri,16.0,132.83026,9828.03,245.70
6,14,44,11,Mon,12.0,364.54016,8809.44,220.24
6,14,44,11,Sat,17.0,142.37024,10519.45,262.99
6,14,44,11,Sun,12.0,309.61,6980.67,174.52
6,14,44,11,Thu,14.0,213.29022,8549.47,213.74
6,14,44,11,Tue,16.0,634.7202,9385.72,234.64
6,14,44,11,Wed,13.0,369.88025,9333.58,233.34
6,14,45,11,Fri,21.0,292.86035,11653.181,291.33
6,14,45,11,Mon,10.0,28.60022,7419.3604,185.48
6,14,45,11,Sat,14.0,242.98022,8579.16,214.48
6,14,45,11,Sun,14.0,47.41034,8437.95,210.95
6,14,45,11,Thu,18.0,213.59033,10984.21,274.61
6,14,45,11,Tue,24.0,599.6601,14481.86,362.05
6,14,45,11,Wed,12.0,228.14026,6724.3203,168.11
6,14,46,11,Fri,17.0,306.8802,9270.58,231.76
6,14,46,11,Mon,14.0,395.98022,8055.02,201.38
6,14,46,11,Sat,21.0,232.86017,13039.641,325.99
6,14,46,11,Sun,27.0,709.22034,15704.66,392.62
6,14,46,11,Thu,17.0,676.97003,9586.31,239.66
6,14,46,11,Tue,25.0,327.3003,12348.221,308.71
6,14,46,11,Wed,21.0,489.51013,11385.39,284.63
6,14,47,11,Mon,28.0,424.57037,14809.03,370.23
6,14,47,11,Thu,21.0,182.15027,11738.63,293.47
6,14,47,11,Tue,14.0,176.23999,9385.72,234.64
6,14,47,11,Wed,21.0,391.20026,13039.641,325.99
7,7,43,11,Fri,107.0,181.29,1747.13,43.68
7,7,43,11,Sat,130.0,206.80998,1970.97,49.27
7,7,43,11,Sun,124.0,167.91,1780.58,44.51
7,7,43,11,Thu,89.0,156.34999,1496.46,37.41
7,7,43,11,Wed,92.0,145.23999,1418.73,35.47
7,7,44,11,Fri,95.0,165.45999,1716.99,42.92
7,7,44,11,Mon,124.0,209.49998,1946.25,48.66
7,7,44,11,Sat,116.0,212.13,1855.63,46.39
7,7,44,11,Sun,135.0,199.83998,2098.2,52.45
7,7,44,11,Thu,90.0,178.03,1656.3,41.41
7,7,44,11,Tue,121.0,170.04999,1832.33,45.81
7,7,44,11,Wed,99.0,156.29,1474.0,36.85
7,7,45,11,Fri,115.0,203.34999,1861.83,46.55
7,7,45,11,Mon,82.0,185.98999,1705.4401,42.64
7,7,45,11,Sat,120.0,215.45,1816.41,45.41
7,7,45,11,Sun,121.0,216.75998,2057.22,51.43
7,7,45,11,Thu,95.0,166.90999,1531.88,38.30
7,7,45,11,Tue,104.0,222.63,1881.4,47.04
7,7,45,11,Wed,100.0,195.72,1803.81,45.10
7,7,46,11,Fri,111.0,211.31,1876.05,46.90
7,7,46,11,Mon,90.0,146.38998,1555.96,38.90
7,7,46,11,Sat,135.0,207.57999,1965.48,49.14
7,7,46,11,Sun,117.0,249.32999,2076.02,51.90
7,7,46,11,Thu,77.0,148.62999,1450.2,36.25
7,7,46,11,Tue,77.0,144.81,1478.37,36.96
7,7,46,11,Wed,80.0,160.99998,1623.42,40.59
7,7,47,11,Mon,114.0,188.03,1727.62,43.19
7,7,47,11,Thu,75.0,156.09,1466.96,36.67
7,7,47,11,Tue,71.0,132.10999,1369.09,34.23
7,7,47,11,Wed,82.0,149.32999,1398.45,34.96
7,51,43,11,Fri,6.0,42.660004,432.69,10.82
7,51,43,11,Sat,4.0,34.21,490.09998,12.25
7,51,43,11,Sun,10.0,78.39001,651.33,16.28
7,51,43,11,Thu,6.0,10.410004,416.37,10.41
7,51,43,11,Wed,2.0,-0.30999756,140.32,3.51
7,51,44,11,Fri,7.0,27.730003,566.04,14.15
7,51,44,11,Mon,11.0,39.800003,628.04,15.70
7,51,44,11,Sat,7.0,29.450005,485.34,12.13
7,51,44,11,Sun,8.0,25.350006,563.66,14.09
7,51,44,11,Thu,4.0,4.550003,211.67,5.29
7,51,44,11,Tue,6.0,47.78,370.69,9.27
7,51,44,11,Wed,3.0,28.760002,211.67,5.29
7,51,45,11,Fri,5.0,6.310005,494.69,12.37
7,51,45,11,Mon,2.0,10.349998,142.7,3.57
7,51,45,11,Sat,17.0,81.49001,1117.97,27.95
7,51,45,11,Sun,14.0,68.76001,945.91,23.65
7,51,45,11,Thu,8.0,40.280006,430.31,10.76
7,51,45,11,Tue,4.0,-5.8899994,283.02,7.08
7,51,45,11,Wed,9.0,48.47,644.36,16.11
7,51,46,11,Fri,8.0,56.530006,570.63,14.27
7,51,46,11,Mon,5.0,-1.4199982,338.05,8.45
7,51,46,11,Sat,5.0,14.900002,354.37,8.86
7,51,46,11,Sun,9.0,12.430008,593.02,14.83
7,51,46,11,Thu,4.0,39.910004,296.96,7.42
7,51,46,11,Tue,13.0,69.090004,800.1,20.00
7,51,46,11,Wed,10.0,20.490005,492.31,12.31
7,51,47,11,Mon,8.0,42.980003,573.01,14.33
7,51,47,11,Thu,8.0,0.4600067,570.63,14.27
7,51,47,11,Tue,6.0,37.100006,485.34,12.13
7,51,47,11,Wed,6.0,34.380005,432.69,10.82
7,162,43,11,Fri,119.0,2926.6091,22412.24,560.31
7,162,43,11,Sat,120.0,2811.1091,21252.23,531.31
7,162,43,11,Sun,131.0,3552.7092,23459.27,586.48
7,162,43,11,Thu,66.0,3118.6794,16427.969,410.70
7,162,43,11,Wed,81.0,2112.7092,16669.19,416.73
7,162,44,11,Fri,121.0,2380.7493,19728.76,493.22
7,162,44,11,Mon,121.0,2867.209,22594.969,564.87
7,162,44,11,Sat,142.0,3739.8992,24136.209,603.41
7,162,44,11,Sun,141.0,3204.819,24579.58,614.49
7,162,44,11,Thu,72.0,3293.1494,15347.869,383.70
7,162,44,11,Tue,105.0,2325.6392,19482.91,487.07
7,162,44,11,Wed,62.0,1200.2195,12664.39,316.61
7,162,45,11,Fri,124.0,2644.329,22997.5,574.94
7,162,45,11,Mon,65.0,1858.1995,14522.76,363.07
7,162,45,11,Sat,118.0,2563.4692,19513.469,487.84
7,162,45,11,Sun,112.0,1950.159,23187.37,579.68
7,162,45,11,Thu,77.0,2646.3193,16191.26,404.78
7,162,45,11,Tue,90.0,2048.0596,15494.899,387.37
7,162,45,11,Wed,103.0,3557.9094,19492.68,487.32
7,162,46,11,Fri,167.0,1467.729,21739.299,543.48
7,162,46,11,Mon,67.0,2283.2896,14005.13,350.13
7,162,46,11,Sat,130.0,3374.8792,24223.26,605.58
7,162,46,11,Sun,109.0,1830.3291,21868.049,546.70
7,162,46,11,Thu,70.0,946.18945,14264.63,356.62
7,162,46,11,Tue,82.0,2268.6094,16825.99,420.65
7,162,46,11,Wed,51.0,1634.4795,12289.79,307.24
7,162,47,11,Mon,56.0,1932.5996,11514.029,287.85
7,162,47,11,Thu,54.0,1050.9895,12990.149,324.75
7,162,47,11,Tue,55.0,890.41943,13484.359,337.11
7,162,47,11,Wed,46.0,1433.4797,10082.24,252.06
7,173,43,11,Fri,284.0,2281.2893,23549.81,588.75
7,173,43,11,Sat,348.0,3166.3792,28825.62,720.64
7,173,43,11,Sun,362.0,3269.3691,27478.11,686.95
7,173,43,11,Thu,254.0,2902.6594,23363.07,584.08
7,173,43,11,Wed,211.0,2250.2896,19039.53,475.99
7,173,44,11,Fri,311.0,2374.7593,23974.43,599.36
7,173,44,11,Mon,286.0,2267.8093,22844.61,571.12
7,173,44,11,Sat,437.0,3301.339,30501.219,762.53
7,173,44,11,Sun,430.0,3683.799,29217.79,730.44
7,173,44,11,Thu,228.0,2327.1995,20718.129,517.95
7,173,44,11,Tue,256.0,2863.9893,24610.11,615.25
7,173,44,11,Wed,199.0,2632.9495,20400.79,510.02
7,173,45,11,Fri,301.0,2974.1594,23954.549,598.86
7,173,45,11,Mon,242.0,3148.5393,21984.799,549.62
7,173,45,11,Sat,390.0,3204.4092,27750.0,693.75
7,173,45,11,Sun,372.0,3399.5293,28303.469,707.59
7,173,45,11,Thu,263.0,2337.7192,22507.45,562.69
7,173,45,11,Tue,249.0,2242.3394,21608.07,540.20
7,173,45,11,Wed,288.0,3674.339,25399.27,634.98
7,173,46,11,Fri,445.0,3416.029,29725.25,743.13
7,173,46,11,Mon,247.0,2983.6692,21799.059,544.98
7,173,46,11,Sat,504.0,2732.9392,30124.799,753.12
7,173,46,11,Sun,569.0,3528.829,33588.91,839.72
7,173,46,11,Thu,214.0,2043.0294,20725.57,518.14
7,173,46,11,Tue,224.0,2888.8794,20524.2,513.10
7,173,46,11,Wed,240.0,2203.6995,20859.67,521.49
7,173,47,11,Mon,315.0,3148.9492,22531.77,563.29
7,173,47,11,Thu,203.0,2506.0396,18430.23,460.76
7,173,47,11,Tue,274.0,2584.2993,23100.37,577.51
7,173,47,11,Wed,204.0,1998.2595,17666.89,441.67
7,276,43,11,Sat,-1.0,3.4699974,37.55,0.94
7,276,43,11,Thu,1.0,-10.970001,37.55,0.94
7,276,44,11,Fri,1.0,5.0600014,53.58,1.34
7,276,44,11,Sat,1.0,5.0600014,53.58,1.34
7,276,44,11,Sun,1.0,-12.720001,21.36,0.53
7,276,44,11,Thu,1.0,5.0600014,53.58,1.34
7,276,45,11,Fri,2.0,39.0,107.16,2.68
7,276,45,11,Mon,2.0,36.71,91.130005,2.28
7,276,45,11,Sat,3.0,-2.4400024,128.68,3.22
7,276,45,11,Sun,3.0,6.080002,74.94,1.87
7,276,45,11,Thu,1.0,1.0200005,21.36,0.53
7,276,45,11,Tue,3.0,-5.9400024,96.3,2.41
7,276,46,11,Sat,0.0,-7.66,74.94,1.87
7,276,46,11,Sun,1.0,19.5,53.58,1.34
7,276,46,11,Thu,4.0,72.240005,160.74,4.02
7,276,47,11,Mon,1.0,17.21,37.55,0.94
7,276,47,11,Tue,1.0,-10.970001,37.55,0.94
7,276,47,11,Wed,1.0,5.0600014,53.58,1.34
7,883,43,11,Thu,1.0,-3.9099998,2.23,0.06
7,883,45,11,Fri,-1.0,-16.7,2.23,0.06
7,883,46,11,Sat,1.0,1.1000004,20.03,0.50
7,1087,46,11,Thu,1.0,0.0,0.0,0.00
7,1087,47,11,Thu,-1.0,0.0,0.0,0.00
7,1137,43,11,Wed,3.0,3.0899987,26.93,0.67
7,1137,44,11,Wed,2.0,0.19000006,16.02,0.40
7,1137,45,11,Sat,1.0,0.80999994,8.63,0.22
7,1137,45,11,Thu,1.0,0.19000006,8.01,0.20
7,1137,45,11,Wed,1.0,0.0,8.01,0.20
7,1137,46,11,Fri,2.0,1.1399994,9.15,0.23
7,1137,46,11,Sat,1.0,-0.3899994,8.01,0.20
7,1137,46,11,Thu,2.0,1.5199995,17.16,0.43
7,1137,46,11,Wed,1.0,-0.3899994,8.01,0.20
8,8,43,11,Fri,112.0,248.17007,2417.3901,60.43
8,8,43,11,Sat,172.0,356.43008,3515.4102,87.89
8,8,43,11,Sun,168.0,374.86008,3441.3,86.03
8,8,43,11,Thu,68.0,183.68005,1726.38,43.16
8,8,43,11,Wed,89.0,192.43005,1899.61,47.49
8,8,44,11,Fri,99.0,230.16006,2288.68,57.22
8,8,44,11,Mon,155.0,317.3801,3222.52,80.56
8,8,44,11,Sat,133.0,304.52008,2964.12,74.10
8,8,44,11,Sun,162.0,347.2801,3375.26,84.38
8,8,44,11,Thu,72.0,155.00005,1507.0,37.68
8,8,44,11,Tue,110.0,294.7201,2754.62,68.87
8,8,44,11,Wed,67.0,169.69005,1643.59,41.09
8,8,45,11,Fri,131.0,289.9001,2859.6602,71.49
8,8,45,11,Mon,97.0,221.29007,2164.33,54.11
8,8,45,11,Sat,176.0,340.3301,3456.07,86.40
8,8,45,11,Sun,143.0,344.7801,3338.04,83.45
8,8,45,11,Thu,104.0,220.83006,2257.93,56.45
8,8,45,11,Tue,98.0,225.87006,2214.17,55.35
8,8,45,11,Wed,96.0,235.51006,2215.95,55.40
8,8,46,11,Fri,111.0,258.37006,2519.07,62.98
8,8,46,11,Mon,67.0,152.76004,1558.4401,38.96
8,8,46,11,Sat,172.0,364.02008,3543.0,88.58
8,8,46,11,Sun,166.0,359.1801,3534.52,88.36
8,8,46,11,Thu,82.0,190.23006,1790.81,44.77
8,8,46,11,Tue,100.0,228.06006,2143.6401,53.59
8,8,46,11,Wed,89.0,227.59006,2111.49,52.79
