CATEGORY,SUBCATEGORY,Week number,Month number,Week day,QUANTITY,BONUSES_SPENT,COST (without bonuses),BONUSES_RECIVE
4,4,35,9,Tue,6.0,95.14001,481.1,12.03
4,4,35,9,Wed,3.0,62.89001,459.34003,11.48
4,4,36,9,Fri,6.0,84.06001,454.97003,11.37
4,4,36,9,Mon,9.0,119.93001,696.59,17.41
4,4,36,9,Sat,23.0,327.36005,1750.3,43.76
4,4,36,9,Sun,9.0,98.84001,613.91003,15.35
4,4,36,9,Thu,11.0,157.92001,790.24005,19.76
4,4,36,9,Tue,8.0,120.210014,624.79004,15.62
4,4,36,9,Wed,2.0,84.73,326.53,8.16
4,4,37,9,Fri,15.0,148.90002,920.82,23.02
4,4,37,9,Mon,7.0,103.35002,548.62,13.72
4,4,37,9,Sat,10.0,142.39001,914.31006,22.86
4,4,37,9,Sun,18.0,200.30002,1105.89,27.65
4,4,37,9,Thu,9.0,113.62001,705.33,17.63
4,4,37,9,Tue,13.0,123.44002,833.77,20.84
4,4,37,9,Wed,11.0,194.98001,892.54004,22.31
4,4,38,9,Fri,8.0,134.07002,764.11005,19.10
4,4,38,9,Mon,5.0,90.30001,620.42004,15.51
4,4,38,9,Sat,10.0,174.22002,735.83,18.40
4,4,38,9,Thu,9.0,81.70001,609.54004,15.24
4,4,38,9,Tue,12.0,131.26003,822.89,20.57
4,4,38,9,Wed,7.0,192.50002,877.29004,21.93
5,5,34,9,Fri,8.0,828.3199,2283.96,57.10
5,5,34,9,Sat,8.0,977.6599,2493.21,62.33
5,5,34,9,Sun,10.0,1171.4899,3022.5098,75.56
5,5,35,9,Fri,3.0,491.84995,1438.47,35.96
5,5,35,9,Mon,9.0,858.8999,2321.8699,58.05
5,5,35,9,Sat,7.0,762.2399,2063.29,51.58
5,5,35,9,Sun,11.0,917.6399,2580.45,64.51
5,5,35,9,Thu,7.0,831.9999,2095.13,52.38
5,5,35,9,Tue,8.0,1034.5099,2870.8699,71.77
5,5,35,9,Wed,1.0,122.93999,296.49,7.41
5,5,36,9,Fri,10.0,1134.8398,2978.5298,74.46
5,5,36,9,Mon,6.0,780.5899,1836.5499,45.91
5,5,36,9,Sat,10.0,904.22986,2612.2898,65.31
5,5,36,9,Sun,10.0,1110.3398,2908.7798,72.72
5,5,36,9,Thu,6.0,713.33997,1874.46,46.86
5,5,36,9,Tue,5.0,541.38995,1476.3799,36.91
5,5,36,9,Wed,3.0,264.92996,845.49,21.14
5,5,37,9,Fri,6.0,550.5999,1659.1399,41.48
5,5,37,9,Mon,2.0,425.77997,1179.8899,29.50
5,5,37,9,Sat,6.0,704.7599,1798.6399,44.97
5,5,37,9,Sun,6.0,915.2499,2385.5498,59.64
5,5,37,9,Thu,3.0,252.04996,813.64996,20.34
5,5,37,9,Tue,1.0,96.649994,296.49,7.41
5,5,37,9,Wed,7.0,760.4599,2095.13,52.38
5,5,38,9,Fri,4.0,337.06995,1110.1399,27.75
5,5,38,9,Mon,5.0,561.6099,1470.3099,36.76
5,5,38,9,Sat,4.0,438.65997,1211.73,30.29
5,5,38,9,Thu,5.0,522.43994,1438.47,35.96
5,5,38,9,Tue,4.0,399.49994,1141.98,28.55
5,5,38,9,Wed,3.0,298.54996,845.49,21.14
6,6,34,9,Fri,22.0,2530.63,17982.48,449.56
6,6,34,9,Sat,7.0,683.37994,5125.04,128.13
6,6,34,9,Sun,6.0,690.86,5088.53,127.21
6,6,35,9,Fri,10.0,1236.3799,8605.359,215.13
6,6,35,9,Mon,13.0,1586.8899,11167.88,279.20
6,6,35,9,Sat,14.0,1481.8398,11094.859,277.37
6,6,35,9,Sun,18.0,1901.8999,13693.89,342.35
6,6,35,9,Thu,9.0,1060.8699,7724.07,193.10
6,6,35,9,Tue,13.0,1413.95,10991.09,274.78
6,6,35,9,Wed,21.0,2518.17,17210.719,430.27
6,6,36,9,Fri,11.0,1245.64,9309.859,232.75
6,6,36,9,Mon,16.0,1712.0199,12035.08,300.88
6,6,36,9,Sat,20.0,2365.0798,16351.85,408.80
6,6,36,9,Sun,13.0,1380.9299,10213.57,255.34
6,6,36,9,Thu,20.0,1991.94,15198.33,379.96
6,6,36,9,Tue,19.0,2029.08,15271.35,381.78
6,6,36,9,Wed,24.0,2621.2998,19523.43,488.09
6,6,37,9,Fri,11.0,1322.5698,9436.05,235.90
6,6,37,9,Mon,11.0,1415.23,10286.59,257.16
6,6,37,9,Sat,20.0,2341.44,17115.28,427.88
6,6,37,9,Sun,8.0,803.16,6688.41,167.21
6,6,37,9,Thu,20.0,2522.02,17210.719,430.27
6,6,37,9,Tue,11.0,1347.77,9405.3,235.13
6,6,37,9,Wed,14.0,1658.1399,11967.82,299.20
6,6,38,9,Fri,16.0,1868.8201,12835.02,320.88
6,6,38,9,Mon,16.0,1804.1099,13576.029,339.40
6,6,38,9,Sat,12.0,1163.6399,9295.77,232.39
6,6,38,9,Thu,23.0,2191.3499,16183.39,404.58
6,6,38,9,Tue,15.0,2156.3398,16124.46,403.11
6,6,38,9,Wed,17.0,2032.57,14530.34,363.26
6,14,34,9,Fri,18.0,1607.8499,12262.02,306.55
6,14,34,9,Sat,9.0,722.1597,6188.88,154.72
6,14,34,9,Sun,9.0,830.0598,6193.9497,154.85
6,14,35,9,Fri,14.0,1179.7397,9604.12,240.10
6,14,35,9,Mon,6.0,544.9299,4137.09,103.43
6,14,35,9,Sat,10.0,820.3198,6193.9497,154.85
6,14,35,9,Sun,14.0,947.9999,9421.36,235.53
6,14,35,9,Thu,12.0,895.5797,8212.2295,205.31
6,14,35,9,Tue,9.0,996.0999,6232.53,155.81
6,14,35,9,Wed,9.0,639.4697,6150.3,153.76
6,14,36,9,Fri,13.0,1158.7197,8284.32,207.11
6,14,36,9,Mon,12.0,1194.8398,8920.85,223.02
6,14,36,9,Sat,12.0,987.89984,7552.33,188.81
6,14,36,9,Sun,11.0,1059.5897,7614.28,190.36
6,14,36,9,Thu,18.0,1414.5996,10980.8,274.52
6,14,36,9,Tue,16.0,1409.4696,11029.52,275.74
6,14,36,9,Wed,14.0,1315.0996,9661.0,241.53
6,14,37,9,Fri,14.0,1223.4497,9593.9795,239.85
6,14,37,9,Mon,17.0,1170.2598,9555.4,238.89
6,14,37,9,Sat,22.0,2023.2595,15176.75,379.42
6,14,37,9,Sun,10.0,909.10986,6848.78,171.22
6,14,37,9,Thu,13.0,910.6498,8168.58,204.21
6,14,37,9,Tue,17.0,1147.5499,9493.45,237.34
6,14,37,9,Wed,13.0,920.7898,8178.7197,204.47
6,14,38,9,Fri,12.0,1070.7598,8235.6,205.89
6,14,38,9,Mon,19.0,1589.4597,12937.13,323.43
6,14,38,9,Sat,15.0,1186.79,9493.45,237.34
6,14,38,9,Thu,12.0,1020.3497,7614.28,190.36
6,14,38,9,Tue,15.0,1359.9797,10320.899,258.02
6,14,38,9,Wed,18.0,1713.8497,12377.76,309.44
7,7,34,9,Fri,131.0,47885.477,196442.17,4911.05
7,7,34,9,Sat,147.0,617.0294,135071.72,3376.79
7,7,34,9,Sun,116.0,-18256.92,153878.66,3846.97
7,7,35,9,Fri,135.0,24215.59,186869.53,4671.74
7,7,35,9,Mon,119.0,28973.389,182181.27,4554.53
7,7,35,9,Sat,123.0,33618.734,153556.23,3838.91
7,7,35,9,Sun,155.0,656.8384,158741.48,3968.54
7,7,35,9,Thu,92.0,24071.438,134204.53,3355.11
7,7,35,9,Tue,94.0,-9045.49,100980.08,2524.50
7,7,35,9,Wed,114.0,-37143.14,149058.45,3726.46
7,7,36,9,Fri,122.0,584.7388,125208.97,3130.22
7,7,36,9,Mon,100.0,-41948.168,120536.63,3013.42
7,7,36,9,Sat,130.0,-4134.821,130078.984,3251.97
7,7,36,9,Sun,133.0,-23019.262,144270.56,3606.76
7,7,36,9,Thu,93.0,-23161.068,91751.4,2293.78
7,7,36,9,Tue,85.0,-18375.568,120258.86,3006.47
7,7,36,9,Wed,96.0,5273.299,111072.81,2776.82
7,7,37,9,Fri,1136.0,52631.137,196623.9,4915.60
7,7,37,9,Mon,96.0,38242.57,120038.08,3000.95
7,7,37,9,Sat,130.0,537.5983,134633.75,3365.84
7,7,37,9,Sun,152.0,19558.008,163417.4,4085.44
7,7,37,9,Thu,135.0,-13536.559,135020.34,3375.51
7,7,37,9,Tue,97.0,9980.799,125169.93,3129.25
7,7,37,9,Wed,92.0,10050.008,153627.58,3840.69
7,7,38,9,Fri,108.0,14708.658,139302.5,3482.56
7,7,38,9,Mon,136.0,-4075.151,153901.77,3847.54
7,7,38,9,Sat,116.0,5277.658,144158.16,3603.95
7,7,38,9,Thu,117.0,542.7498,125193.04,3129.83
7,7,38,9,Tue,107.0,-32502.68,125182.266,3129.56
7,7,38,9,Wed,109.0,5271.559,139306.1,3482.65
7,51,34,9,Fri,9.0,118.189995,681.94,17.05
7,51,34,9,Sat,10.0,96.50001,749.15,18.73
7,51,34,9,Sun,5.0,58.65,380.25,9.51
7,51,35,9,Fri,10.0,80.68001,748.43,18.71
7,51,35,9,Mon,6.0,52.280006,390.88,9.77
7,51,35,9,Sat,14.0,92.25,994.5,24.86
7,51,35,9,Sun,8.0,72.96,536.41003,13.41
7,51,35,9,Thu,7.0,52.879997,525.78,13.14
7,51,35,9,Tue,5.0,79.5,457.85,11.45
7,51,35,9,Wed,12.0,65.17,816.12,20.40
7,51,36,9,Fri,17.0,95.46999,1173.67,29.34
7,51,36,9,Mon,8.0,46.510002,536.41003,13.41
7,51,36,9,Sat,8.0,57.20999,603.86,15.10
7,51,36,9,Sun,5.0,29.09999,592.75,14.82
7,51,36,9,Thu,6.0,45.64,357.79,8.94
7,51,36,9,Tue,3.0,13.899994,223.85,5.60
7,51,36,9,Wed,7.0,48.53,682.18,17.05
7,51,37,9,Fri,16.0,94.46001,837.86,20.95
7,51,37,9,Mon,8.0,101.840004,625.84,15.65
7,51,37,9,Sat,9.0,50.429993,682.18,17.05
7,51,37,9,Sun,12.0,123.82001,927.77,23.19
7,51,37,9,Thu,9.0,75.27,748.67,18.72
7,51,37,9,Tue,10.0,100.06,748.91003,18.72
7,51,37,9,Wed,8.0,67.84,614.49,15.36
7,51,38,9,Fri,5.0,58.769997,514.67,12.87
7,51,38,9,Mon,20.0,98.02,1117.5701,27.94
7,51,38,9,Sat,11.0,78.17999,827.23,20.68
7,51,38,9,Thu,7.0,40.20999,603.86,15.10
7,51,38,9,Tue,6.0,56.730003,614.73,15.37
7,51,38,9,Wed,10.0,23.64,581.64,14.54
7,162,34,9,Fri,105.0,3966.78,15200.42,380.01
7,162,34,9,Sat,111.0,4050.8801,15558.76,388.97
7,162,34,9,Sun,95.0,3643.1702,13918.96,347.97
7,162,35,9,Fri,149.0,4933.49,18491.84,462.30
7,162,35,9,Mon,70.0,2999.62,11380.7,284.52
7,162,35,9,Sat,153.0,5980.04,21631.56,540.79
7,162,35,9,Sun,155.0,6001.0703,22455.84,561.40
7,162,35,9,Thu,74.0,3348.96,12186.6,304.66
7,162,35,9,Tue,106.0,3560.6301,14113.7,352.84
7,162,35,9,Wed,75.0,3436.54,11892.82,297.32
7,162,36,9,Fri,102.0,4555.0103,17025.3,425.63
7,162,36,9,Mon,116.0,4473.4,15641.54,391.04
7,162,36,9,Sat,144.0,5124.54,19585.08,489.63
7,162,36,9,Sun,122.0,5025.0103,18559.62,463.99
7,162,36,9,Thu,80.0,3616.1501,14305.22,357.63
7,162,36,9,Tue,84.0,4018.3801,14863.64,371.59
7,162,36,9,Wed,89.0,3783.11,13912.4795,347.81
7,162,37,9,Fri,90.0,3890.55,14678.56,366.96
7,162,37,9,Mon,95.0,4031.26,14876.52,371.91
7,162,37,9,Sat,122.0,5689.15,20596.48,514.91
7,162,37,9,Sun,123.0,5174.89,19553.86,488.85
7,162,37,9,Thu,81.0,3415.51,12881.68,322.04
7,162,37,9,Tue,88.0,4332.5,15400.54,385.01
7,162,37,9,Wed,73.0,3327.74,12971.02,324.28
7,162,38,9,Fri,102.0,4121.23,15623.32,390.58
7,162,38,9,Mon,72.0,3526.85,12909.64,322.74
7,162,38,9,Sat,138.0,5397.23,20807.44,520.19
7,162,38,9,Thu,82.0,3784.98,13872.66,346.82
7,162,38,9,Tue,83.0,3523.66,13119.46,327.99
7,162,38,9,Wed,85.0,3874.23,14749.6,368.74
7,173,34,9,Fri,371.0,6273.1997,27986.129,699.65
7,173,34,9,Sat,374.0,7286.9497,29788.549,744.71
7,173,34,9,Sun,470.0,7884.2896,30872.889,771.82
7,173,35,9,Fri,391.0,6346.2197,27736.36,693.41
7,173,35,9,Mon,292.0,6232.44,24520.03,613.00
7,173,35,9,Sat,393.0,8408.18,32014.86,800.37
7,173,35,9,Sun,383.0,8044.2896,32494.25,812.36
7,173,35,9,Thu,337.0,5208.52,24275.129,606.88
7,173,35,9,Tue,252.0,5776.25,23037.43,575.94
7,173,35,9,Wed,291.0,6656.3,25088.91,627.22
7,173,36,9,Fri,294.0,6792.8896,27947.27,698.68
7,173,36,9,Mon,292.0,6691.7397,27073.809,676.85
7,173,36,9,Sat,424.0,7562.17,30634.94,765.87
7,173,36,9,Sun,371.0,6955.6597,30344.26,758.61
7,173,36,9,Thu,257.0,5317.61,22320.07,558.00
7,173,36,9,Tue,282.0,6779.3896,26895.51,672.39
7,173,36,9,Wed,253.0,5618.44,23337.83,583.45
7,173,37,9,Fri,328.0,8045.71,31599.979,790.00
7,173,37,9,Mon,253.0,6384.96,25157.6,628.94
7,173,37,9,Sat,373.0,8390.89,33137.38,828.43
7,173,37,9,Sun,355.0,7226.28,29680.309,742.01
7,173,37,9,Thu,304.0,7226.0796,28901.2,722.53
7,173,37,9,Tue,220.0,5534.36,23095.01,577.38
7,173,37,9,Wed,266.0,6010.8696,24603.979,615.10
7,173,38,9,Fri,266.0,5804.76,23859.559,596.49
7,173,38,9,Mon,259.0,6434.8496,26060.2,651.50
7,173,38,9,Sat,341.0,8151.0996,31151.799,778.79
7,173,38,9,Thu,201.0,4784.48,20697.34,517.43
7,173,38,9,Tue,231.0,6111.04,24782.27,619.56
7,173,38,9,Wed,263.0,6202.71,25223.51,630.59
7,276,34,9,Fri,2.0,-52.38,44.65,1.12
7,276,35,9,Sun,1.0,31.090004,116.65,2.92
7,276,35,9,Thu,1.0,9.67,28.63,0.72
7,276,35,9,Wed,-1.0,9.67,28.63,0.72
7,276,36,9,Fri,3.0,106.79,148.69,3.72
7,276,36,9,Thu,1.0,17.16,28.63,0.72
7,276,36,9,Wed,1.0,45.31,161.3,4.03
7,276,37,9,Fri,-1.0,31.090004,116.65,2.92
7,276,37,9,Mon,1.0,97.69,116.65,2.92
7,276,37,9,Wed,0.0,94.75,132.67,3.32
7,276,38,9,Sat,2.0,-39.77,57.26,1.43
7,276,38,9,Thu,-1.0,97.69,116.65,2.92
7,883,34,9,Sun,1.0,0.0,6.68,0.17
7,883,36,9,Sat,1.0,0.0,6.68,0.17
7,883,36,9,Tue,1.0,0.0,6.68,0.17
7,1087,35,9,Wed,1.0,84.4,167.78,4.19
7,1137,34,9,Sat,1.0,0.0,8.01,0.20
7,1137,34,9,Sun,1.0,0.39000034,8.01,0.20
7,1137,35,9,Fri,1.0,0.39000034,8.01,0.20
7,1137,35,9,Wed,1.0,0.0,8.01,0.20
7,1137,36,9,Mon,1.0,0.39000034,8.01,0.20
7,1137,36,9,Wed,1.0,0.0,8.01,0.20
7,1137,37,9,Thu,3.0,0.7800007,24.03,0.60
8,8,34,9,Fri,86.0,965.36005,2979.55,74.49
8,8,34,9,Sat,131.0,1160.26,3738.28,93.46
8,8,34,9,Sun,147.0,1440.55,4508.88,112.72
8,8,35,9,Fri,65.0,653.95,2111.12,52.78
8,8,35,9,Mon,74.0,747.49005,2340.02,58.50
8,8,35,9,Sat,133.0,1158.42,3718.29,92.96
8,8,35,9,Sun,121.0,1167.3601,3772.07,94.30
8,8,35,9,Thu,112.0,767.48004,2438.54,60.96
8,8,35,9,Tue,79.0,847.96,2658.43,66.46
8,8,35,9,Wed,69.0,751.61005,2328.12,58.20
8,8,36,9,Fri,89.0,947.39,3113.94,77.85
8,8,36,9,Mon,75.0,732.52,2324.57,58.11
8,8,36,9,Sat,133.0,1355.43,4282.29,107.06
8,8,36,9,Sun,112.0,1155.02,3580.49,89.51
8,8,36,9,Thu,73.0,812.55005,2497.78,62.44
8,8,36,9,Tue,80.0,842.83,2679.6301,66.99
8,8,36,9,Wed,96.0,1011.3301,3159.2,78.98
8,8,37,9,Fri,90.0,924.69,2918.81,72.97
8,8,37,9,Mon,77.0,776.46,2503.4102,62.59
8,8,37,9,Sat,114.0,1101.8201,3544.53,88.61
8,8,37,9,Sun,160.0,1442.81,4675.97,116.90
8,8,37,9,Thu,112.0,977.04004,3027.99,75.70
8,8,37,9,Tue,74.0,769.99005,2431.84,60.80
8,8,37,9,Wed,127.0,1008.10004,3092.57,77.31
8,8,38,9,Fri,87.0,930.15,2901.4202,72.54
8,8,38,9,Mon,92.0,915.42004,2969.44,74.24
8,8,38,9,Sat,125.0,1203.41,3885.6401,97.14
8,8,38,9,Thu,83.0,796.17004,2560.6,64.02
8,8,38,9,Tue,92.0,1015.25006,3241.1702,81.03
8,8,38,9,Wed,79.0,791.33,2419.25,60.48
9,9,34,9,Fri,50.0,524.18994,2256.0898,56.40
9,9,34,9,Sat,36.0,476.03995,2130.88,53.27
9,9,34,9,Sun,56.0,259.53998,2149.9,53.75
9,9,35,9,Fri,49.0,446.18997,2413.18,60.33
9,9,35,9,Mon,40.0,153.01,1838.51,45.96
9,9,35,9,Sat,45.0,363.00998,2139.16,53.48
9,9,35,9,Sun,36.0,87.68,1585.8,39.65
9,9,35,9,Thu,69.0,390.27997,2217.17,55.43
