CATEGORY,SUBCATEGORY,Week number,Month number,Week day,QUANTITY,BONUSES_SPENT,COST (without bonuses),BONUSES_RECIVE
2,65,50,12,Mon,25.0,-26.599983,1630.88,40.77
2,65,50,12,Sat,64.0,4.790024,2160.63,54.02
2,65,50,12,Sun,66.0,-74.22998,2244.01,56.10
2,65,50,12,Thu,29.0,6.330017,1598.1699,39.95
2,65,50,12,Tue,24.0,36.41001,1581.5599,39.54
2,65,50,12,Wed,33.0,56.16002,1937.25,48.43
2,65,51,12,Fri,83.0,109.970024,2906.5798,72.66
2,65,51,12,Mon,47.0,38.210014,1780.25,44.51
2,65,51,12,Sat,126.0,12.650032,3427.74,85.69
2,65,51,12,Sun,85.0,92.66002,2244.07,56.10
2,65,51,12,Thu,78.0,28.300018,2210.8499,55.27
2,65,51,12,Tue,64.0,48.03002,2566.54,64.16
2,65,51,12,Wed,56.0,20.52002,2210.8499,55.27
3,3,47,12,Fri,1.0,-82.30994,1606.8701,40.17
3,3,47,12,Sat,1.0,26.910034,541.33,13.53
3,3,48,12,Mon,3.0,21.429993,1795.21,44.88
3,3,48,12,Sat,1.0,112.52002,626.94,15.67
3,3,48,12,Tue,2.0,34.390015,1168.27,29.21
3,3,48,12,Wed,3.0,-10.649963,524.21,13.11
3,3,49,12,Fri,1.0,-95.25,524.21,13.11
3,3,49,12,Thu,1.0,9.790039,524.21,13.11
3,3,49,12,Tue,1.0,9.790039,524.21,13.11
3,3,50,12,Fri,1.0,26.910034,541.33,13.53
3,3,50,12,Mon,3.0,-146.46997,1606.8701,40.17
3,3,50,12,Sat,5.0,36.680115,2775.1401,69.38
3,3,50,12,Thu,2.0,101.870056,1151.15,28.78
3,3,50,12,Tue,1.0,112.52002,626.94,15.67
3,3,50,12,Wed,3.0,-99.42993,1589.75,39.74
3,3,51,12,Fri,6.0,-252.36993,2655.29,66.38
3,3,51,12,Mon,6.0,-73.37982,3179.5,79.49
3,3,51,12,Sat,8.0,91.200134,3384.96,84.62
3,3,51,12,Sun,2.0,-3.169983,1151.15,28.78
3,3,51,12,Thu,4.0,47.33008,2250.9302,56.27
3,3,51,12,Tue,5.0,-65.03992,2758.02,68.95
3,3,51,12,Wed,3.0,23.740051,1692.48,42.31
3,119,47,12,Fri,1.0,30.170044,1200.61,30.02
3,119,47,12,Sat,2.0,-211.05994,5026.75,125.67
3,119,47,12,Sun,1.0,13.780029,1447.16,36.18
3,119,48,12,Sat,3.0,268.26013,4072.69,101.82
3,119,48,12,Sun,2.0,7.9300537,2378.98,59.47
3,119,48,12,Thu,3.0,57.730103,4094.9302,102.37
3,119,48,12,Tue,4.0,-211.05994,5026.75,125.67
3,119,48,12,Wed,4.0,306.89014,5048.99,126.22
3,119,49,12,Fri,3.0,-241.22998,3826.1401,95.65
3,119,49,12,Sun,1.0,13.780029,1447.16,36.18
3,119,49,12,Thu,2.0,7.9300537,2378.98,59.47
3,119,49,12,Tue,1.0,30.170044,1200.61,30.02
3,119,49,12,Wed,2.0,-8.459961,2625.53,65.64
3,119,50,12,Sun,2.0,-14.309937,2356.74,58.92
3,119,50,12,Thu,2.0,43.950073,2647.77,66.19
3,119,50,12,Tue,3.0,57.730103,4094.9302,102.37
3,119,50,12,Wed,3.0,-30.699951,3803.9,95.10
3,119,51,12,Fri,2.0,-255.01001,2378.98,59.47
3,119,51,12,Mon,5.0,306.36023,6451.67,161.29
3,119,51,12,Sat,3.0,-263.46997,3803.9,95.10
3,119,51,12,Sun,2.0,-224.83997,2378.98,59.47
3,119,51,12,Thu,3.0,456.55017,6429.43,160.74
3,119,51,12,Tue,1.0,-22.23999,1178.37,29.46
3,119,51,12,Wed,1.0,51.880127,3826.1401,95.65
3,448,47,12,Fri,6.0,349.43005,3362.12,84.05
3,448,47,12,Sat,4.0,275.28003,4911.6,122.79
3,448,47,12,Sun,11.0,-414.23004,9581.12,239.53
3,448,48,12,Fri,0.0,-4.2299805,2233.79,55.84
3,448,48,12,Mon,3.0,137.19,3362.12,84.05
3,448,48,12,Sat,4.0,-60.809998,6441.01,161.03
3,448,48,12,Sun,5.0,708.9702,5695.48,142.39
3,448,48,12,Thu,1.0,349.94006,3522.9102,88.07
3,448,48,12,Tue,3.0,75.46002,3140.1099,78.50
3,448,48,12,Wed,3.0,-136.27002,3300.9,82.52
3,448,49,12,Fri,6.0,-51.04004,6663.02,166.58
3,448,49,12,Mon,4.0,174.64008,5213.11,130.33
3,448,49,12,Sat,4.0,316.96008,4528.8,113.22
3,448,49,12,Sun,5.0,193.66998,5496.34,137.41
3,448,49,12,Thu,6.0,-230.85999,6219.0,155.48
3,448,49,12,Tue,5.0,132.96002,5595.91,139.90
3,448,49,12,Wed,3.0,-296.55005,3300.9,82.52
3,448,50,12,Fri,3.0,-301.80005,5213.11,130.33
3,448,50,12,Mon,6.0,373.44006,6663.02,166.58
3,448,50,12,Sat,4.0,94.95007,4306.79,107.67
3,448,50,12,Sun,3.0,297.98004,3522.9102,88.07
3,448,50,12,Thu,6.0,38.76007,6540.58,163.51
3,448,50,12,Tue,1.0,240.99005,1227.9,30.70
3,448,50,12,Wed,9.0,-55.829895,9458.68,236.47
3,448,51,12,Fri,11.0,-69.26996,10908.59,272.71
3,448,51,12,Mon,2.0,-8.969971,4306.79,107.67
3,448,51,12,Sat,4.0,52.76001,4528.8,113.22
3,448,51,12,Sun,3.0,-84.82001,3140.1099,78.50
3,448,51,12,Thu,4.0,52.76001,4528.8,113.22
3,448,51,12,Tue,12.0,724.01025,13303.17,332.58
3,448,51,12,Wed,3.0,14.750061,3239.6802,80.99
3,851,47,12,Fri,1.0,9.059998,750.61,18.77
3,851,48,12,Sun,2.0,-30.440002,1422.22,35.56
3,851,48,12,Wed,1.0,-30.440002,711.11,17.78
3,851,49,12,Fri,1.0,122.96002,834.07,20.85
3,851,49,12,Mon,3.0,9.940002,2256.29,56.41
3,851,49,12,Sat,1.0,0.0,711.11,17.78
3,851,49,12,Sun,1.0,-73.52002,750.61,18.77
3,851,49,12,Wed,1.0,9.059998,750.61,18.77
3,851,50,12,Fri,1.0,92.52002,834.07,20.85
3,851,50,12,Sat,3.0,122.96002,1545.1799,38.63
3,851,50,12,Thu,1.0,0.0,711.11,17.78
3,851,50,12,Wed,1.0,9.940002,834.07,20.85
3,851,51,12,Fri,2.0,-73.52002,1461.72,36.54
3,851,51,12,Mon,2.0,9.940002,1545.1799,38.63
3,851,51,12,Sat,1.0,9.940002,834.07,20.85
3,851,51,12,Thu,4.0,-103.96002,1461.72,36.54
3,851,51,12,Tue,2.0,0.0,711.11,17.78
3,851,51,12,Wed,2.0,-73.52002,1461.72,36.54
4,4,47,12,Fri,20.0,-7.2499733,1120.71,28.02
4,4,47,12,Sat,16.0,2.3000221,1067.18,26.68
4,4,47,12,Sun,16.0,50.880024,1017.43005,25.44
4,4,48,12,Fri,20.0,11.220032,1131.73,28.29
4,4,48,12,Mon,9.0,-16.109985,378.42,9.46
4,4,48,12,Sat,22.0,17.040024,1338.54,33.46
4,4,48,12,Sun,22.0,1.5600204,930.02,23.25
4,4,48,12,Thu,12.0,-55.069977,635.8,15.89
4,4,48,12,Tue,7.0,-2.1299858,392.40002,9.81
4,4,48,12,Wed,14.0,-14.509964,932.98004,23.32
4,4,49,12,Fri,17.0,53.02001,896.39,22.41
4,4,49,12,Mon,5.0,-3.6199875,515.58,12.89
4,4,49,12,Sat,19.0,-8.7199745,1056.16,26.40
4,4,49,12,Sun,14.0,33.090004,669.68,16.74
4,4,49,12,Thu,11.0,9.610012,851.49,21.29
4,4,49,12,Tue,13.0,20.740025,809.8,20.24
4,4,49,12,Wed,10.0,4.5300217,535.48,13.39
4,4,50,12,Fri,31.0,53.850033,2022.2,50.55
4,4,50,12,Mon,10.0,-0.629982,602.17,15.05
4,4,50,12,Sat,29.0,14.860035,1711.86,42.80
4,4,50,12,Sun,30.0,54.580032,1826.41,45.66
4,4,50,12,Thu,10.0,-13.86998,663.76,16.59
4,4,50,12,Tue,23.0,52.39003,1313.79,32.84
4,4,50,12,Wed,20.0,11.210033,1221.28,30.53
4,4,51,12,Fri,52.0,82.46003,2666.8801,66.67
4,4,51,12,Mon,25.0,-3.5399666,1532.1901,38.30
4,4,51,12,Sat,67.0,-23.889923,2569.27,64.23
4,4,51,12,Sun,36.0,-12.249947,1953.12,48.83
4,4,51,12,Thu,35.0,1.6400375,1524.13,38.10
4,4,51,12,Tue,31.0,23.810047,1490.5,37.26
4,4,51,12,Wed,32.0,49.270008,1529.23,38.23
5,5,47,12,Fri,2.0,73.65001,451.82,11.30
5,5,47,12,Sat,7.0,262.78998,1605.38,40.13
5,5,47,12,Sun,0.0,71.92,451.82,11.30
5,5,48,12,Fri,3.0,104.14,686.93,17.17
5,5,48,12,Mon,3.0,96.07999,682.33,17.06
5,5,48,12,Sat,2.0,78.389984,458.28998,11.46
5,5,48,12,Sun,2.0,40.850006,451.82,11.30
5,5,48,12,Thu,5.0,189.85997,1152.5499,28.81
5,5,48,12,Tue,8.0,173.02997,1374.87,34.37
5,5,48,12,Wed,1.0,56.95999,230.51,5.76
5,5,49,12,Fri,4.0,119.100006,908.24,22.71
5,5,49,12,Mon,3.0,104.14,686.93,17.17
5,5,49,12,Sat,9.0,334.56998,2055.33,51.38
5,5,49,12,Sun,5.0,165.26999,1131.42,28.29
5,5,49,12,Thu,1.0,54.229996,227.78,5.69
5,5,49,12,Tue,6.0,230.29,1366.53,34.16
5,5,49,12,Wed,3.0,130.61,682.33,17.06
5,5,50,12,Fri,9.0,304.21997,1822.09,45.55
5,5,50,12,Mon,5.0,204.4,1136.02,28.40
5,5,50,12,Sat,5.0,175.47997,1141.63,28.54
5,5,50,12,Sun,11.0,307.94995,1827.55,45.69
5,5,50,12,Thu,7.0,193.30998,1599.77,39.99
5,5,50,12,Tue,9.0,214.87996,1829.4199,45.74
5,5,50,12,Wed,8.0,337.15997,1823.96,45.60
5,5,51,12,Fri,33.0,759.0299,5235.76,130.89
5,5,51,12,Mon,6.0,237.61998,1373.86,34.35
5,5,51,12,Sat,28.0,637.49,4791.27,119.78
5,5,51,12,Sun,38.0,837.8499,5716.9,142.92
5,5,51,12,Thu,14.0,413.82996,2512.76,62.82
5,5,51,12,Tue,7.0,246.98001,1587.84,39.70
5,5,51,12,Wed,6.0,144.26999,1139.76,28.49
6,6,47,12,Fri,13.0,460.32965,10621.88,265.55
6,6,47,12,Sat,28.0,611.3999,21011.8,525.30
6,6,47,12,Sun,18.0,499.56982,16201.03,405.03
6,6,48,12,Fri,15.0,456.39972,12204.63,305.12
6,6,48,12,Mon,14.0,287.99,10483.7,262.09
6,6,48,12,Sat,27.0,764.8597,21919.95,548.00
6,6,48,12,Sun,16.0,350.5099,10546.22,263.66
6,6,48,12,Thu,11.0,288.79993,8876.26,221.91
6,6,48,12,Tue,9.0,89.84021,7155.33,178.88
6,6,48,12,Wed,18.0,592.3497,13887.7295,347.19
6,6,49,12,Fri,11.0,216.26001,8825.29,220.63
6,6,49,12,Mon,18.0,423.5699,14568.9,364.22
6,6,49,12,Sat,18.0,260.57983,14524.5,363.11
6,6,49,12,Sun,18.0,471.13983,13818.64,345.47
6,6,49,12,Thu,19.0,491.66968,14707.08,367.68
6,6,49,12,Tue,18.0,508.9698,13856.47,346.41
6,6,49,12,Wed,20.0,552.23987,16214.17,405.35
6,6,50,12,Fri,18.0,434.61993,13005.86,325.15
6,6,50,12,Mon,15.0,410.13983,12179.939,304.50
6,6,50,12,Sat,28.0,830.3195,19591.92,489.80
6,6,50,12,Sun,19.0,494.30988,15419.51,385.49
6,6,50,12,Thu,19.0,570.1796,14693.939,367.35
6,6,50,12,Tue,23.0,774.62946,17915.39,447.88
6,6,50,12,Wed,18.0,374.34998,13660.75,341.52
6,6,51,12,Fri,31.0,766.90967,25914.76,647.87
6,6,51,12,Mon,24.0,535.6098,18578.44,464.46
6,6,51,12,Sat,25.0,696.2497,20286.23,507.16
6,6,51,12,Sun,16.0,328.5699,12948.32,323.71
6,6,51,12,Thu,28.0,741.52954,21043.06,526.08
6,6,51,12,Tue,18.0,411.18982,13767.67,344.19
6,6,51,12,Wed,20.0,555.61957,15495.17,387.38
6,14,47,12,Fri,17.0,11.92981,10642.59,266.06
6,14,47,12,Sat,24.0,467.10974,13086.02,327.15
6,14,47,12,Sun,16.0,810.16974,11090.38,277.26
6,14,48,12,Fri,17.0,199.18982,11186.51,279.66
6,14,48,12,Mon,16.0,258.38983,10770.75,269.27
6,14,48,12,Sat,18.0,924.85974,12005.04,300.13
6,14,48,12,Sun,27.0,-67.16028,17582.29,439.56
6,14,48,12,Thu,19.0,425.6598,12734.34,318.36
6,14,48,12,Tue,12.0,166.59985,7892.5,197.31
6,14,48,12,Wed,13.0,267.24982,7828.42,195.71
6,14,49,12,Fri,14.0,56.289856,8257.149,206.43
6,14,49,12,Mon,16.0,128.68982,10924.08,273.10
6,14,49,12,Sat,31.0,1650.7295,21381.29,534.53
6,14,49,12,Sun,17.0,501.16974,11442.06,286.05
6,14,49,12,Thu,15.0,365.7898,10124.609,253.12
6,14,49,12,Tue,31.0,381.0998,11672.439,291.81
6,14,49,12,Wed,16.0,1032.2598,11358.899,283.97
6,14,50,12,Fri,20.0,818.3597,14902.369,372.56
6,14,50,12,Mon,23.0,440.72974,14755.13,368.88
6,14,50,12,Sat,48.0,1183.0795,27905.229,697.63
6,14,50,12,Sun,18.0,109.76984,10290.91,257.27
6,14,50,12,Thu,19.0,214.69977,12337.66,308.44
6,14,50,12,Tue,26.0,664.45966,16002.409,400.06
6,14,50,12,Wed,20.0,-25.510193,13252.319,331.31
6,14,51,12,Fri,28.0,764.30963,17966.0,449.15
6,14,51,12,Mon,20.0,360.50977,11704.49,292.61
6,14,51,12,Sat,33.0,-133.11029,18580.11,464.50
6,14,51,12,Sun,9.0,649.6898,7643.04,191.08
6,14,51,12,Thu,27.0,808.69965,19046.959,476.17
6,14,51,12,Tue,28.0,-571.41016,14832.199,370.80
6,14,51,12,Wed,27.0,448.3197,17179.5,429.49
7,7,47,12,Fri,103.0,111.42001,1598.63,39.97
7,7,47,12,Sat,115.0,149.77002,1800.34,45.01
7,7,47,12,Sun,87.0,114.42001,1536.66,38.42
7,7,48,12,Fri,82.0,105.10001,1561.05,39.03
7,7,48,12,Mon,81.0,152.02002,1587.42,39.69
7,7,48,12,Sat,141.0,153.19002,2194.21,54.86
7,7,48,12,Sun,125.0,162.12003,2127.19,53.18
7,7,48,12,Thu,84.0,137.58002,1676.31,41.91
7,7,48,12,Tue,105.0,133.76001,1704.67,42.62
7,7,48,12,Wed,62.0,93.01001,1147.86,28.70
7,7,49,12,Fri,116.0,135.77002,1921.85,48.05
7,7,49,12,Mon,89.0,116.210014,1549.98,38.75
7,7,49,12,Sat,133.0,158.78003,2120.79,53.02
7,7,49,12,Sun,118.0,136.64001,1857.24,46.43
7,7,49,12,Thu,79.0,121.320015,1505.75,37.64
7,7,49,12,Tue,78.0,116.87002,1611.14,40.28
7,7,49,12,Wed,78.0,98.320015,1323.47,33.09
7,7,50,12,Fri,141.0,132.02002,2092.03,52.30
7,7,50,12,Mon,93.0,112.180016,1516.28,37.91
7,7,50,12,Sat,185.0,200.58003,2657.49,66.44
7,7,50,12,Sun,167.0,192.78003,2549.42,63.74
7,7,50,12,Thu,95.0,137.44002,1723.47,43.09
7,7,50,12,Tue,96.0,113.12002,1556.52,38.91
7,7,50,12,Wed,112.0,125.80002,1734.52,43.36
7,7,51,12,Fri,227.0,204.66003,2884.27,72.11
7,7,51,12,Mon,144.0,161.11002,2284.95,57.12
7,7,51,12,Sat,312.0,227.88004,2995.25,74.88
7,7,51,12,Sun,217.0,172.20003,2565.02,64.13
7,7,51,12,Thu,203.0,199.33003,2620.43,65.51
7,7,51,12,Tue,126.0,160.15002,2060.17,51.50
7,7,51,12,Wed,126.0,126.06002,1863.78,46.59
7,51,47,12,Fri,5.0,16.859997,413.25,10.33
7,51,47,12,Sat,10.0,60.73998,857.06,21.43
7,51,47,12,Sun,8.0,65.87999,654.28,16.36
7,51,48,12,Fri,7.0,41.48999,433.64,10.84
7,51,48,12,Mon,7.0,-0.34000778,411.96,10.30
7,51,48,12,Sat,8.0,50.949993,562.03,14.05
7,51,48,12,Sun,12.0,103.27998,818.39,20.46
7,51,48,12,Thu,1.0,-3.7800064,200.25,5.01
7,51,48,12,Tue,9.0,45.609993,495.28,12.38
7,51,48,12,Wed,2.0,9.199993,274.64,6.87
7,51,49,12,Fri,9.0,53.319992,796.71,19.92
7,51,49,12,Mon,12.0,84.92999,808.17,20.20
7,51,49,12,Sat,11.0,71.18998,928.92,23.22
7,51,49,12,Sun,9.0,75.75999,778.85,19.47
7,51,49,12,Thu,6.0,49.199993,437.46,10.94
7,51,49,12,Tue,14.0,89.27998,1008.42,25.21
7,51,49,12,Wed,16.0,89.42999,959.53,23.99
7,51,50,12,Fri,17.0,80.91998,946.78,23.67
7,51,50,12,Mon,8.0,27.639992,574.78,14.37
7,51,50,12,Sat,29.0,165.30997,1897.38,47.43
7,51,50,12,Sun,28.0,85.44998,1564.1,39.10
7,51,50,12,Thu,20.0,105.03997,1354.92,33.87
7,51,50,12,Tue,12.0,74.18999,850.71,21.27
7,51,50,12,Wed,22.0,115.14998,1164.89,29.12
7,51,51,12,Fri,42.0,203.09996,2265.56,56.64
7,51,51,12,Mon,28.0,130.95998,1817.88,45.45
7,51,51,12,Sat,68.0,234.43994,2685.16,67.13
7,51,51,12,Sun,44.0,127.28997,2218.38,55.46
7,51,51,12,Thu,27.0,98.249985,1442.06,36.05
7,51,51,12,Tue,23.0,158.08997,1588.31,39.71
7,51,51,12,Wed,35.0,176.87997,2109.09,52.73
7,162,47,12,Fri,103.0,812.78015,12098.67,302.47
7,162,47,12,Sat,114.0,1025.8102,16058.43,401.46
7,162,47,12,Sun,121.0,970.1902,14959.14,373.98
7,162,48,12,Fri,111.0,1322.7703,16120.42,403.01
7,162,48,12,Mon,79.0,767.04016,10680.76,267.02
7,162,48,12,Sat,159.0,1278.7103,20911.75,522.79
7,162,48,12,Sun,178.0,1491.8704,21445.28,536.13
7,162,48,12,Thu,81.0,914.5602,11388.04,284.70
7,162,48,12,Tue,131.0,953.61017,14995.6,374.89
7,162,48,12,Wed,83.0,739.2301,11072.77,276.82
7,162,49,12,Fri,120.0,978.49023,16121.609,403.04
7,162,49,12,Mon,95.0,994.7402,14297.25,357.43
7,162,49,12,Sat,212.0,1506.9303,23051.219,576.28
7,162,49,12,Sun,190.0,1192.7903,19902.92,497.57
7,162,49,12,Thu,88.0,761.96014,11630.95,290.77
7,162,49,12,Tue,99.0,945.4402,13213.12,330.33
7,162,49,12,Wed,114.0,907.7402,13103.99,327.60
7,162,50,12,Fri,228.0,1672.4203,23987.129,599.68
7,162,50,12,Mon,144.0,1040.8102,15984.319,399.61
7,162,50,12,Sat,341.0,2099.7903,31798.959,794.97
7,162,50,12,Sun,334.0,2118.7205,30212.25,755.31
7,162,50,12,Thu,179.0,1451.9303,21325.78,533.14
7,162,50,12,Tue,141.0,1168.6202,16172.51,404.31
7,162,50,12,Wed,153.0,1515.6803,20601.43,515.04
7,162,51,12,Fri,479.0,2699.7104,38465.71,961.64
7,162,51,12,Mon,307.0,1872.0204,26411.799,660.29
7,162,51,12,Sat,663.0,2982.8706,42830.73,1070.77
7,162,51,12,Sun,504.0,2495.5505,34717.348,867.93
7,162,51,12,Thu,311.0,2093.3103,29051.85,726.30
7,162,51,12,Tue,245.0,1686.4403,24423.18,610.58
7,162,51,12,Wed,272.0,1950.9204,26997.42,674.94
7,173,47,12,Fri,279.0,5294.9995,24163.83,604.10
7,173,47,12,Sat,482.0,6720.3096,31567.22,789.18
7,173,47,12,Sun,347.0,5473.8896,26578.92,664.47
7,173,48,12,Fri,431.0,5886.7295,28020.51,700.51
7,173,48,12,Mon,261.0,4713.4297,23298.79,582.47
7,173,48,12,Sat,630.0,8015.9595,37783.47,944.59
7,173,48,12,Sun,615.0,7602.86,34559.258,863.98
7,173,48,12,Thu,244.0,4917.1597,21683.23,542.08
7,173,48,12,Tue,265.0,5304.5195,23956.18,598.90
7,173,48,12,Wed,231.0,3545.5498,19521.23,488.03
7,173,49,12,Fri,511.0,6713.7197,31410.629,785.27
7,173,49,12,Mon,314.0,5095.6396,23836.44,595.91
7,173,49,12,Sat,713.0,8281.689,38662.72,966.57
7,173,49,12,Sun,670.0,7871.8896,36849.79,921.24
7,173,49,12,Thu,371.0,5503.8496,28265.01,706.63
7,173,49,12,Tue,351.0,5810.96,26610.55,665.26
7,173,49,12,Wed,369.0,5209.8896,25179.24,629.48
7,173,50,12,Fri,773.0,8399.609,38547.84,963.70
7,173,50,12,Mon,431.0,5818.07,28881.78,722.04
7,173,50,12,Sat,1133.0,9761.18,47919.99,1198.00
7,173,50,12,Sun,1045.0,10242.79,47160.48,1179.01
7,173,50,12,Thu,566.0,7576.9297,33720.43,843.01
7,173,50,12,Tue,442.0,6718.0195,30447.04,761.18
7,173,50,12,Wed,543.0,6942.28,34258.64,856.47
7,173,51,12,Fri,1453.0,12057.05,55213.03,1380.33
7,173,51,12,Mon,933.0,10114.67,44140.02,1103.50
7,173,51,12,Sat,1824.0,13117.85,59569.98,1489.25
7,173,51,12,Sun,1489.0,11611.709,54243.82,1356.10
7,173,51,12,Thu,1103.0,9807.46,47368.13,1184.20
7,173,51,12,Tue,749.0,9345.75,42083.71,1052.09
7,173,51,12,Wed,1024.0,9665.8,43824.23,1095.61
7,276,47,12,Fri,1.0,15.529999,31.55,0.79
7,276,47,12,Sat,1.0,13.65,31.55,0.79
7,276,47,12,Sun,1.0,-12.68,16.02,0.40
7,276,48,12,Mon,1.0,2.8499985,31.55,0.79
7,276,48,12,Sat,1.0,13.65,31.55,0.79
7,276,48,12,Thu,1.0,-1.8799992,16.02,0.40
7,276,48,12,Tue,3.0,-12.5,52.0,1.30
7,276,49,12,Mon,2.0,-7.7700024,83.55,2.09
7,276,49,12,Sat,0.0,-10.620001,35.98,0.90
7,276,49,12,Sun,2.0,3.9399986,35.98,0.90
7,276,49,12,Thu,1.0,2.8499985,31.55,0.79
7,276,49,12,Tue,2.0,11.77,47.57,1.19
7,276,49,12,Wed,3.0,-9.830002,63.59,1.59
7,276,50,12,Mon,1.0,13.65,31.55,0.79
7,276,50,12,Sat,1.0,13.65,31.55,0.79
7,276,51,12,Fri,0.0,-14.559999,32.04,0.80
7,276,51,12,Sat,2.0,4.909998,51.51,1.29
7,276,51,12,Sun,1.0,2.0599995,19.96,0.50
7,276,51,12,Thu,2.0,5.999998,39.92,1.00
7,276,51,12,Wed,2.0,-21.420002,35.98,0.90
7,1087,47,12,Fri,1.0,2.540001,99.24,2.48
7,1087,51,12,Mon,1.0,2.540001,99.24,2.48
7,1137,47,12,Sat,1.0,1.3600001,8.5,0.21
7,1137,48,12,Mon,1.0,1.7599998,8.9,0.22
7,1137,48,12,Thu,1.0,1.3600001,8.5,0.21
7,1137,48,12,Tue,1.0,1.7599998,8.9,0.22
7,1137,49,12,Sat,1.0,2.27,8.5,0.21
7,1137,49,12,Thu,1.0,1.3600001,8.5,0.21
7,1137,50,12,Sun,1.0,1.3600001,8.5,0.21
7,1137,50,12,Wed,1.0,2.6699996,8.9,0.22
7,1137,51,12,Sun,1.0,1.3600001,8.5,0.21
8,8,47,12,Fri,90.0,201.37,1764.42,44.11
8,8,47,12,Sat,141.0,335.21002,2879.97,72.00
8,8,47,12,Sun,145.0,350.05002,3097.59,77.44
8,8,48,12,Fri,106.0,271.47,2355.21,58.88
8,8,48,12,Mon,74.0,181.64001,1524.87,38.12
8,8,48,12,Sat,176.0,387.19,3447.57,86.19
8,8,48,12,Sun,204.0,442.67,3935.34,98.38
8,8,48,12,Thu,77.0,181.53,1706.88,42.67
8,8,48,12,Tue,80.0,237.70001,1875.72,46.89
8,8,48,12,Wed,102.0,266.19,2365.95,59.15
8,8,49,12,Fri,109.0,263.62,2236.86,55.92
8,8,49,12,Mon,75.0,210.84,1940.13,48.50
8,8,49,12,Sat,186.0,411.98,3594.27,89.86
8,8,49,12,Sun,146.0,311.49,2749.08,68.73
8,8,49,12,Thu,101.0,253.42001,2173.08,54.33
8,8,49,12,Tue,100.0,272.56003,2338.3801,58.46
8,8,49,12,Wed,76.0,207.55,1766.7,44.17
8,8,50,12,Fri,127.0,321.49002,2781.03,69.53
8,8,50,12,Mon,75.0,193.70001,1634.85,40.87
8,8,50,12,Sat,236.0,540.77,4495.05,112.38
8,8,50,12,Sun,203.0,475.90002,3925.83,98.15
8,8,50,12,Thu,99.0,262.04,2208.27,55.21
8,8,50,12,Tue,90.0,242.82,2094.45,52.36
